index,state,Year,Month,text,loc_name,likes_count
503323,NM,2022,11,"It goes beyond that. It is at an attack on individual liberty. It is clearly an experiment in progress, it always has been inspite of claims to the contrary. Everyone has the right to opt out even military personnel. https://t.co/QliffxcC4Z",Rio Rancho,2
501514,NM,2022,11,@Oblomov1214 @CCINDYT7 @KateSullivanDC https://t.co/3cTaErqFgC,Albuquerque,1
3065,NV,2021,1,"Elton John, now 30 years sober, discusses how group video-calling had been vital in getting him through lockdown amid the coronavirus pandemic. @eltonofficial https://t.co/XhMWRV4Zr4",Las Vegas,292
33806,NV,2021,1,"Los Angeles County announces that the Forum will serve as a large-scale COVID-19 vaccination site starting Tuesday, January 19 and will continue to serve as a COVID-19 testing site. https://t.co/K9VIXreVm1",Paradise,138
4152,NV,2021,1,"This was the Strip on New Year’s Eve. 

This, after the governor asked everyone to stay home. 

Our #COVID19 positivity rate is 20.9%. @8NewsNow 

📹: Angel Garcia 
 https://t.co/Q5QCRhhk5N",Winchester,109
25825,NV,2021,1,"@Craig_A_Spencer After 13 days of dealing with #COVID19, at last I am starting to feel slightly better... to those who  downplayed the virus, I have two words that I don’t use often in public #FuckYou COVID and the events in #DC are life changing for me, I (we) will not forget #ProsecuteThemAll🇺🇸",Whitney,101
450051,NV,2021,1,Nice to see the word “down.” https://t.co/8ijW2XvpiA,Winchester,98
53282,NV,2021,2,"I am excited to be part of the 20 artists participating in the CovART Challenge; A fine art auction to fund 250,000 meals for children in Kenya whose food supply is affected by COVID19

I donated The “White Lotus”  up for auction @ https://t.co/Cgo2c9eyO9 
until March 2nd

🤝🌎 https://t.co/EpBV6ln1A5",Henderson,141
513240,NV,2021,2,Getting the #COVID19 #Vaccine into under-vaccinated areas of the Las #Vegas Valley and #ClarkCounty. Cmsr. @WillMcCurdyII joined @CNLV and @SNHDinfo leaders at a pop-up clinic at our MLK Senior Center. This clinic will operate today and tomorrow. https://t.co/HF8T2ddwpQ,North Las Vegas,51
514285,NV,2021,2,"Words can’t describe how much my heart breaks for Zarina’s family. The 42 year old pregnant nurse lost her battle with COVID-19 this week, but not before delivering her son who’s doing well. Their emotional message tonight at 11.  (Photos courtesy of the Rose family) https://t.co/XftjcoEryB",Las Vegas,45
512109,NV,2021,2,"But hey, punish Nevada teens. Thanks for nothing @GovSisolak ... 

The National Federation of State High School Associations issued a statement this week indicating its research found that “proven cases of direct COVID-19 transmission during athletics remain relatively rare.”",Sparks,44
50163,NV,2021,2,"Single digits, Nevada. https://t.co/ILZ6OlSA54",Reno,35
93185,NV,2021,3,"Here’s the Las Vegas Strip at 4:30 pm on St. Patrick’s Day one year ago as the city was set to shutdown for what ended up being 78 days.
https://t.co/fExlDDRdvW #vegas #coronavirus #tourism",Henderson,94
79240,NV,2021,3,Vax No. 1 in the books. #COVID19,Winchester,69
111176,NV,2021,3,"The @cityofhenderson will start to put rims back up on basketball ball hoops at parks starting tomorrow, according to a city spokeswoman. Will take a few days to get them all back up. #vegas #henderson #coronavirus https://t.co/i2Py1PbavM",Henderson,53
95240,NV,2021,3,"Ahhh, I definitely don’t miss the freak out and hoard days from year ago. #vegas #coronavirus https://t.co/iED4VXkLDP",Henderson,44
111453,NV,2021,3,Since the real name for the variant is SARS-Cov2 - why was this virus called Covid19? 🦠🧬,Paradise,44
147659,NV,2021,4,"Nevada has administered more than 2 million doses of the covid-19 vaccine.

OPEN THE STRIP CLUBS",Paradise,761
122944,NV,2021,4,MGM Resorts is now offering in-room covid-19 tests at its Las Vegas casinos. Enjoy.,Paradise,637
135822,NV,2021,4,"57,000 people who don't live in Nevada have travelled here to get a covid-19 vaccine.",Las Vegas,480
121793,NV,2021,4,It’s officially official!! I got my second Covid-19 vaccine shot 2 weeks ago today... which means I’m now considered FULLY vaccinated! So grateful to finally see a light at the end of this long pandemic tunnel and for the hard-working people paving our way. Science is amazing!!💛 https://t.co/LmlpvxdbwT,Paradise,97
145838,NV,2021,4,@RealCandaceO Im recruiting ppl who think masks don’t work for them to spend 3-5 hours x 3-5 days in the COVID unit at my hospital without any face covering and then follow up them over 4-6 weeks to see whether they have clinical or lab evidence of COVID19. @RealCandaceO you should sign up!,Las Vegas,83
166255,NV,2021,5,Larry Flynt's Hustler Club will offer covid-19 vaccinations on Friday afternoon. See you there.,Paradise,577
165255,NV,2021,5,What happens when you bring 150 COVID-19 vaccines and 300 people show up? You go get more vaccine and you rally! Incredible turnout at St. Peter Canisius Catholic Church today! Open until 1 p.m. if you’re in Sun Valley today. https://t.co/dSGebROBKK,Sun Valley,91
173497,NV,2021,5,One year ago I sat on the #lasvegasstrip  thinking this can't be happening...@LasVegasLocally @VitalVegas @FOX5Vegas #COVID19 #LasVegas https://t.co/37yuExEfiT,Las Vegas,77
160531,NV,2021,5,The blue cannon should always be at graduation! https://t.co/ek48DMr4QZ,Reno,73
151189,NV,2021,5,"A Mobile Vaccination Unit is in #Laughlin Monday @ the Chamber of Commerce, 1585 S. Casino Drive, next to the @ Riverside Hotel, offering free COVID-19 vaccines to those 16 &amp; up. They are available on a drive-thru or walk-up basis, noon to 7 pm. Folks can choose their #vaccine https://t.co/m0gWK4G958",Laughlin,52
188381,NV,2021,6,You can now win $1 MILLION just for getting the covid-19 vaccine. 💰,Las Vegas,391
194726,NV,2021,6,If a new covid-19 variant emerges in Las Vegas what should we call it?,Paradise,296
192997,NV,2021,6,China claims the #coronavirus came from an old bat but @SpeakerPelosi claims she had nothing to do with it...,Las Vegas,270
188386,NV,2021,6,"Eligible Nevada residents who have been vaccinated against covid-19 will be in the running for big cash prizes. 100 locals will win $1,000, 32 will win $25,000, 11 will win $50,000, 2 will win $100,000, 3 will win $250,000, and 1 will win the $1 million Grand Prize. 🥳 https://t.co/5awCkQNDQ5",Las Vegas,194
183478,NV,2021,6,For real... 🤣😂 https://t.co/OUelFFJib3 https://t.co/jBPUMLy9Qw,Las Vegas,151
201177,NV,2021,7,"Multiple major events are in danger of being canceled because of the covid-19 outbreak happening in Las Vegas.

💸",Las Vegas,952
214341,NV,2021,7,"The #ClarkCounty Commission has voted to require mask use for employees when indoors in public spaces at their place of work. This requirement is all people, regardless of vaccination status. This goes into effect tomorrow at midnight and continues through Aug 17. #Vegas #COVID19 https://t.co/GXEogOUsZ2",Las Vegas,508
205108,NV,2021,7,"The Las Vegas economy is not going to fully recover until Covid cases are minimal, and these headlines stop. That's a simple fact, not an opinion. https://t.co/KutheI1ubP",Las Vegas,363
214360,NV,2021,7,Face masks are back... for employees. https://t.co/6D22gvESS0,Las Vegas,253
220634,NV,2021,7,Unmask our children! #science https://t.co/srd4OJSj1E,Gardnerville Ranchos,233
270369,NV,2021,8,CNN: At least five law enforcement officers in south Florida have died after contracting Covid-19 in the last 7 days.,Reno,1681
265495,NV,2021,8,"If you reply to our tweets with fake statistics or other misinformation about covid-19 you'll be blocked instantly.

Fair warning.",Las Vegas,1525
251409,NV,2021,8,"Cancer patients are having important surgeries postponed because Las Vegas hospitals are full of covid-19 patients and don't have enough beds.

WTF",Las Vegas,1150
261257,NV,2021,8,MGM Resorts is now requiring covid-19 vaccination as a condition of employment for all salaried employees and new hires. Current employees must be fully vaccinated by October 15th.,Las Vegas,1074
252672,NV,2021,8,One of the biggest music festivals in Las Vegas will now require proof of vaccination or a negative covid-19 test for all attendees. https://t.co/p0tvaK5GQm,Las Vegas,786
303341,NV,2021,9,"People are standing in line in 105° heat to get vaccinated against a novel coronavirus so they can watch a live football game inside a brand new $2 billion stadium.

Bugsy Siegel could not have predicted this.",Paradise,1382
308973,NV,2021,9,California has the lowest covid-19 case rate in the nation right now. Not that long ago it had one of the highest. What is their secret? https://t.co/8pqkQyBP2A,Las Vegas,652
306805,NV,2021,9,Covid-19 misinformation may be declared a 'public health crisis' by the Clark County commissioners next week. https://t.co/qX7eLD57Dy,Las Vegas,299
316388,NV,2021,9,"This is a nightmare. 
#ECMO #COVID19 #vaccinemandate https://t.co/Rlr3NlTJRi",Gardnerville Ranchos,252
287927,NV,2021,9,"""It is exemplifying that we have many medical professionals that are exhausted. They're working on the front lines and it does take an emotional toll."" https://t.co/w6oi9Bd2A7",Las Vegas,162
332769,NV,2021,10,what an awesome vaccine lol https://t.co/ipel1KdrQN,Paradise,325
329489,NV,2021,10,The Canadians are coming https://t.co/3tCrvlkZga,Las Vegas,199
331286,NV,2021,10,My Covid-19 test was negative! Woot woot 🙌🏽,Las Vegas,68
321753,NV,2021,10,"The first #WSOP bracelet of the live 2021 series has been awarded! @jeremyausmus wins his 2nd gold bracelet and $48,681 in Event 3: $1,000 Covid-19 NLH Charity Event!

Read the full recap here:
https://t.co/0LuutMP3CB https://t.co/03gxcTuhTN",Las Vegas,31
335033,NV,2021,10,I don’t consider this“heroic.” https://t.co/6oKbg5srDp,Las Vegas,29
352770,NV,2021,11,"Unvaccinated MGM Resorts employees will have to pay $38 per week for COVID-19 testing, beginning November 22nd. https://t.co/q6A3IkrbXm",Las Vegas,598
352539,NV,2021,11,Robin Lehner tested negative for COVID-19 after being a close contact with Jonathan Marchessault. Lehner IS available tonight,Summerlin South,160
342389,NV,2021,11,"印尼可以先打到Novavax嗎？？
比美國還快？😂

這什麼荒唐世界 https://t.co/HITR6mwn9z",Enterprise,116
355567,NV,2021,11,"In Nevada 7,918 people have died from COVID-19 in 20 months; that’s a .002% mortality rate in Nevada. The judge asked me to follow the science. There has never been a pandemic with a .002% mortality rate. Will she follow the science is the million dollar question. https://t.co/1J3sZvfgoL",Las Vegas,84
353776,NV,2021,11,😭😭😭 https://t.co/GBpVmZym2X,Henderson,53
390630,NV,2021,12,"Beginning January 10th, all unvaccinated hourly MGM Resorts employees will be required to show a negative covid-19 test every 7 days. The cost for on-site testing will be $75, and employees will no longer be able to get tested while on the clock. https://t.co/t2vk7eQIdR",Paradise,622
392333,NV,2021,12,"Waller won't be able to clear the 5-day quarantine period in time to play Sunday, but he's vaccinated so he can get off the list if he's able to provide negative COVID-19 tests. https://t.co/CgFJDk3fgF",Henderson,157
375310,NV,2021,12,"The #Raiders can’t lose this game...

Right? 

10 observations and our predictions as Las Vegas faces COVID-19 depleted Cleveland: https://t.co/rRpkjEEmne",Henderson,77
367605,NV,2021,12,"Don’t let the convo about Latinx/Latino be a distraction from the fact that our community still needs access to COVID-19 vaccine, resources to combat misinformation and immigration reform. Use your energy wisely. #LatinoIssues",Paradise,42
388884,NV,2021,12,Y’all just won’t let capitalism rest https://t.co/uTpVzjsuyv,Paradise,31
399676,NV,2022,1,The covid-19 testing line at UNLV... nearly 2 years after the pandemic began. https://t.co/iXxzNXr9xc,Las Vegas,868
402961,NV,2022,1,"2019 - COVID-19 
2020 - Laid off my entire staff and then got laid off myself (dicks)
2021 - Started watching the market closer &amp; learned the bullshit the Hedgefunds were pulling (dicks x2)

2022 - I'm coming for my tendies

We're ripping faces off in 2022

#AMC $AMC
#MOASS2022 https://t.co/cD3BYQqoLt",Las Vegas,85
413636,NV,2022,1,Well that’s very lucky. Good news for the weekend. https://t.co/M23kQOAOqW,Winchester,61
417783,NV,2022,1,@VitalVegas @bjbigplayer @chrisl645 Masks have been proven to help reduce the spread of COVID-19 in multiple studies. Obviously they've had an impact in Las Vegas. https://t.co/hgktqVH1zx,Las Vegas,56
401399,NV,2022,1,Rapid Test Came Back Positive For Covid-19 😞,Las Vegas,44
421954,NV,2022,2,"This is gonna bite #CCSD in the ass. The teacher/sub shortage is going to worsen 😬

(I hope I'm wrong-- I really do.) https://t.co/4ehLWeUfBc",Las Vegas,38
426421,NV,2022,2,"Thank you @BattleBornProg for inviting me to kick-off the 8th annual Progressive Summit and discuss my work in Congress to bring COVID-19 relief, pass the #InfrastructureLaw, confront climate change, defend voting rights, and protect tourism and Southern Nevada's economy. https://t.co/sQ3hvmRBvN",Paradise,21
419139,NV,2022,2,I lost my vaccine card in CO last year and I downloaded it easily through this process. I have a PDF saved on my phone and copies printed! https://t.co/AfcpE1EhyV,Enterprise,13
424321,NV,2022,2,Donation is from @BankofAmerica COVID-19 employee vaccine booster initiative. We donated $100 for every #LasVegas employee who received a COVID-19 booster shot. At BofA we’re invested in the health of our teammates &amp; support hunger relief since the onset of the pandemic. https://t.co/3ATdx8F3Ym,Las Vegas,9
421983,NV,2022,2,"About this time a year ago was recovering from #COVID19 which was HORRIBLE ... but since then, my health has been GOOD ... could wearing a mask in public be part of the reason 🤔 

So I'm going to keep mine on ... since my hope is to keep living. Buena suerte a todos 🎲 #LasVegas https://t.co/wpV9gKu0tB",Whitney,7
434108,NV,2022,3,"COVID no longer controls our lives, but not because we defeated it. It's because the elite class of America's most privileged generation decided to preserve the status quo, and broadly abandon the working class. https://t.co/e0wHxEYSmC",Paradise,178
428117,NV,2022,3,@FoxNews Fox “News” said that Covid-19 was a hoax. https://t.co/HoQHqmgsXS,Paradise,120
433871,NV,2022,3,@FoxNews Remember: Fox “News” said many times that Covid-19 was a hoax. https://t.co/gaHbHAufyo,Paradise,26
429729,NV,2022,3,"@OGNurseRatchet I live in Las Vegas. Our city welcomes four million visitors every month, bringing with them every Covid-19 variant.

My plan to stay safe: https://t.co/4eMnE6aSfW",Paradise,17
427504,NV,2022,3,"I always dig the Governor’s shoes. They say business and comfort. Laid back, but also serious. https://t.co/UZiQQFlnNB",Enterprise,14
436205,NV,2022,4,"#BTS septet just performed #LifeGoesOn right now. Thanks to this song, #BTSARMY and all over the world were able to withstand the diffiulties during Covid-19 situation.🙏🏻💜 Music is never be defeated.

📷 photo by HYBE 
#LasVegas
#BTSARMY
#KOREA_ODYSSEY 
#BTS_KODYSSEY https://t.co/gxTwM2KRj6",Paradise,98
436608,NV,2022,4,"No. Stop. Why? 
#COVID19 #coronavirus @LasVegasLocally @VitalVegas https://t.co/wBJqPDze5r",Enterprise,21
439742,NV,2022,4,So great to see @AnnenbergMedia Dímelo take home a @BEAWebTweets first place award in the mobile app category for the team’s @Snapchat Discover bilingual edition on COVID-19 vaccines. Proud of this @usc @USCAnnenberg team &amp; congrats to editor Andrés Guadrón! 🎉🎉🎉#ascj https://t.co/QIZjEPVdRT,Las Vegas,18
439959,NV,2022,4,Both should start every game until they're sent back down. https://t.co/WPEhMVLx9v,Paradise,14
436976,NV,2022,4,"I’m thankful Secretary Becerra will be a part of the conversation at the Governor’s Provider Summit next week! He and the @HHSGov team have been a huge part of Nevada’s ability to get to this point in the COVID-19 response. 

See you there, @SecBecerra! https://t.co/zIL2CaRfDA",Reno,9
442146,NV,2022,5,"Governor Steve ""Spicy"" Sisolak plans to end Nevada's state of emergency related to covid-19 on May 20th 🌶️",Las Vegas,525
445529,NV,2022,5,"Clark County today announced the end to the County’s COVID-19 Emergency Declaration, which was declared on March 15, 2020. It was issued at the start of the pandemic to help manage financial and resource constraints…. https://t.co/V5Kkh6RRud",Las Vegas,91
441684,NV,2022,5,Raider Nation rejoice. The Las Vegas Raiders will no longer require proof of COVID-19 vaccination or masks for home games at Allegiant Stadium. #RaiderNation #8NN,Paradise,60
444356,NV,2022,5,"A must-read thread about a Chicago-based company that leveraged personal relationships in Nevada’s state government to offer COVID-19 tests in Washoe and at UNR. 

One major problem: Those tests didn’t work. Great work by @AnjeanetteDamon 👇 https://t.co/hPXawE5A8j",Reno,60
447198,NV,2022,5,"@J__Possum I wear a KN95 mask near other people always.
I am ready and eager for the first negative comment.
Las Vegas leads the nation in  Covid test positivity at 21.5%.
Covid-19 has not gone away.",Paradise,49
475994,NV,2022,6,"""The report looks at casinos' performance in numerous states since the coronavirus pandemic hit in early 2020, and finds that 'those casinos that implemented smoking prohibitions did not experience any drop in revenues or lost market share'...""
https://t.co/s3ubmQiLIe",Las Vegas,103
476436,NV,2022,6,"Just in time for #FathersDay the @pfizer jab makes it less likely for you to be one! Lowers sperm count, maybe they can get it approved as birth control! @US_FDA thanks everyone for being guinea pigs #covid19 #VaccineInjury #mRNA https://t.co/RESMO1A7Me",Paradise,95
447928,NV,2022,6,"Very, very exciting news! https://t.co/ra8kch9Va4",Las Vegas,6
448000,NV,2022,6,"If you still believe that the last two years was about “saving grandma”, you’re either low IQ or addicted to something destructive to your mental health.  

#COVID19",Henderson,6
449525,NV,2022,6,"Mask up, COVID is everywhere. https://t.co/ymQrtcYO1y",Reno,6
481086,NV,2022,7,I’m at #FreedomFest for the next few days interviewing and spending time with old friends. Coming soon on @AmThoughtLeader: young &amp; vigorous #schoolchoice advocate @DeAngelisCorey joins me to discuss the groundbreaking new Arizona law &amp; how #COVID19 has transformed the landscape. https://t.co/rngY1G0ByM,Paradise,69
479678,NV,2022,7,"11日帰国決定‼️（10日出発） ふぅ～、長かった。
サポートしていただいた、すべての方に感謝します。
 #WSOP  #COVID19  #検疫  #ZIPAIR https://t.co/37zQQT7Feg",Paradise,8
483174,NV,2022,7,@FoxNews REMEMBER: Fox “News” told us that Covid-19 was a hoax.,Paradise,7
478356,NV,2022,7,"💥Super Gonorrhea?! Oh shit 💥

Nope, this is NOT a joke.

Ouch. https://t.co/QhyrtZwJoO",Paradise,6
480001,NV,2022,7,"ブースター
　打ってもコロナに
　　かかってる

感染者が続出。ブースターを打っても、コロナ感染者が多数おり、中には何度も感染している人も居る。ブースターを打っていない私は、コロナ未感染👍

#コロナ #未感染 #ラスベガス #アメリカ #現状 #COVID19 #ブースターの効果 https://t.co/FolMTv4jFy",Las Vegas,6
489397,NV,2022,8,"@missjuliebrown Rebekah Jones defied Ron DeSantis’ embargo on Covid-19 information. He had her arrested.
She is running against Gaetz in November. She needs $$$.
https://t.co/jBYC8wN5xi",Paradise,42
487756,NV,2022,8,"Feel like getting science-y? Here’s the full study of how #cannabis consumption is associated w/ lower COVID-19 severity among hospitalized patients. This plant never ceases to amaze us!💚 https://t.co/3YskYFBuzY
🔬
#CannabisNews #mmj #Mmemberville #420Life #IAmCannabis",Las Vegas,34
491098,NV,2022,8,"“I’m not moving from dis spot, ever…unless it’s for snackies, or karoots.. or any foods.”🍕-Max

#max #pug #dog #food #foodie #yummy #yummyfood #ilovefood #foodlover #comfortfood #MONEY #StaySafeStayHealthy #CovidIsNotOver #COVID19 #lovefood #love #loveyoutothemoonandback 🍔🍟 https://t.co/G0jDqw3EmO",Paradise,30
489335,NV,2022,8,Continuing the fight against #COVID19. Test kits are now more accessible for people in Laughlin. #ClarkCounty and the @SNHDinfo have teamed up to install a home kit test machine at our Regional Gov’t. Ctr. Test kits are free. This the 3rd test kit vending machine in the county. https://t.co/VDbb2RqpqK,Laughlin,18
490273,NV,2022,8,"Make it make sense. #COVID19 #NovakDjokovic 

Check out JoshMancuso's video! #TikTok https://t.co/RPbj6gOakF",Gardnerville Ranchos,16
491955,NV,2022,9,"@dougmastriano Donald Trump publicly denied that Covid-19 was dangerous. His inaction and incompetence caused hundreds of thousands of needless dearhs.
Doug Mastriano agreed with Trump. https://t.co/Fb9BG5DmMt",Paradise,8
491492,NV,2022,9,And much much more https://t.co/NqfocW9zIh,Sunrise Manor,7
493096,NV,2022,9,Ready for winter ❄️: double vaxed with #COVID19 #BivalentBooster and #flu #vaccine 😊👍 https://t.co/zin07mvSZ6,Las Vegas,6
493662,NV,2022,9,"Grateful to bring these two amazing organizations together! #discoverylv and #SNHD!

Stop by tomorrow and say hola! 
.
.
.
.
#arminarm #covid19 #snhd #museumsforall #partnerships #EAC https://t.co/wEbsP9PtAB",Enterprise,3
495114,NV,2022,9,"NAN &amp; @SEIU1107 are pleased to have a SOLD OUT SHOW today!!

 ~ Oprah Winfrey’s￼
The Color of Care chronicles how people of color suffer from systemically substandard healthcare. COVID-19 exposed what they have long understood and lived: they do not receive the same care. 
#seiu https://t.co/xRjaVb1sBo",Las Vegas,3
497262,NV,2022,10,"What a great event right here in Assembly District 10 @CSNCoyote. @ACDCNV had a sold out event with over 6500+ people at this year’s Asian Night Market. 

Bonus: My family all got flu and Bivalent COVID-19 boosters! #Nguyening #flu #covid #nvleg https://t.co/yk9sYSFwJx",Las Vegas,29
498368,NV,2022,10,"Today, @SEIU1107 Executive Director Grace Vergara~Mactal spoke to the Philippine Nursing Association about the effects of COVID-19 had on our Labor Workforce, NRS 449 and AB348 ~ Work Place Violence Prevention Act! 

#ab348 #seiu1107 #workplaceviolence https://t.co/BtZoVRKpUD",Las Vegas,10
498544,NV,2022,10,"@FoxNews Fox News called the Covid-19 pandemic a “hoax”.
They have no right to criticize Dr. Fauci. https://t.co/2NLVPidZWo",Paradise,8
498605,NV,2022,10,I can’t bring myself to eat junk food because I can’t taste it but neither can I force myself to put in the effort to make good food because I can’t taste it. Sleep is the only reasonable solution. #COVID19,Enterprise,7
497681,NV,2022,10,#CovidIsNotOver https://t.co/uYpBktQMLA,Las Vegas,5
502309,NV,2022,11,"@DonaldJTrumpJr Covid-19 killed over one MILLION Americans. Science dictated school and business shutdowns and vaccinations to save lives.
(NOTE: all of the Trumps got vaccinated at the first opportunity). https://t.co/e3QLcK34j9",Paradise,324
503631,NV,2022,11,"On my flight of 150 people + 6 crew today, zero flight crew were wearing masks while 11 passengers (~8%) wore masks (at least during boarding, I didn’t patrol the plane). People are making informed choices &amp; that’s how it should stay! #NoMandates #COVID19 #cdnpoli https://t.co/SHTIkeAQMw",Paradise,77
503693,NV,2022,11,"Thank you @ABCNewsLive for covering #LongCovid. 
So honored to be able to advocate for this population &amp; come out in this story along with Dr. @AzolaAlba. https://t.co/jTmCxjOeGG",Paradise,22
503848,NV,2022,11,"Went on a run/walk on the Vegas strip this morning &amp; captured this pic… Corona sign next to 4 dumpsters. 
Do not recommend the $3 🍺 nor the $3.7 trillion #LongCovid that can come with coronavirus. 🦠🦠
Reminder that this whole pandemic has been a dumpster fire 🗑🔥 https://t.co/72f2cY6w5S",Paradise,21
501823,NV,2022,11,US Congressmen @MarkAmodeiNV2 recently came to check on the @BonanzaCasino &amp; our employees. He was instrumental helping us survive the Gov. Sisolak forced business COVID-19 shutdown. This allowed us to keep paychecks flowing &amp; 100% of health insurance paid. Still grateful 🙏🏻🇺🇸🇺🇸 https://t.co/Sp4Esh3s7C,Reno,16
454476,NY,2021,1,"I have joined my mother in the hospital, having now tested positive for COVID-19 with pneumonia. 

We’ve on aggressive medication and the best doctors in the city (including my sister) are watching over us. 

We will talk again soon! Hopefully about some good #Mets news. #LGM",Manhattan,3423
458140,NY,2021,1,"First, the state withheld total # of nursing homes deaths due to #COVID19 (still not released).

Now, @NYHammond @empirecenter reports that the state is also withholding data on nursing home vaccinations.

@CBS6Albany https://t.co/5pCckq9Vr3",Niskayuna,2032
18563,NY,2021,1,"O cara é médico, passa o réveillon no Rio de Janeiro indo para um monte de festa clandestina e praia com aglomeração, dai testa positivo mais uma vez para covid-19 e tem a audácia de postar “reinfecção tá em alta, né? Geral infectado. Repositivei por aqui”

Falta de caráter.",Manhattan,1633
34129,NY,2021,1,"Dustin Higgs has COVID-19 and will be executed tonight despite lung damage that could turn his lethal injection into an egregiously painful death. 

Here is Justice Sotomayor’s closing. https://t.co/sVxDVwUKF3",Brooklyn,1115
49367,NY,2021,1,"🚨 Please pay attention to this, especially all the people pushing to open schools right now. 🚨 https://t.co/SvI7tZ3vZc",Manhattan,1089
523183,NY,2021,2,"The White House #COVID19 advisor has absolutely no explanation why states with lockdowns are doing worse than states without them.... basically, SoRrY we BaNkRuPtED yOuR BuSiNESs &amp; StAtE yOu GuYs https://t.co/nMIj3wFIbS",Staten Island,4817
522577,NY,2021,2,This is so fucked up. Biden is just spreading outright misinformation about COVID. https://t.co/oHu7aNGh21,Brooklyn,2605
519803,NY,2021,2,"Big media outlets are just going to keep doing this even though everyone involved knows it’s dumb and irresponsible and indefensible, it’s truly a thing to behold https://t.co/A9oLFV003A",Brooklyn,1656
514401,NY,2021,2,Trump is guilty of a crime against humanity. https://t.co/5EbgUTV7H1,Mount Vernon,662
518050,NY,2021,2,"In Michigan, the former governor was criminally prosecuted for the Flint water scandal, which left 12 people dead. 

In New York, Assembly Dems can’t even find the courage to end Gov. Cuomo’s emergency powers, despite a nursing home coverup involving the deaths of 15,000 seniors. https://t.co/sWKhSp3w0z",Travers Corners,553
71543,NY,2021,3,Cuomo told us he won’t resign. We must impeach. https://t.co/47nNwe9kf3,Manhattan,4472
80578,NY,2021,3,The House passed the coronavirus relief package... with no Republican support. Let that sink in.,Manhattan,4149
103070,NY,2021,3,Treating Bill Clinton as an authority on empowering women and girls seems...distasteful and out of touch? https://t.co/Y2SYEj4GDe,Brooklyn,987
66315,NY,2021,3,"When coronavirus spikes in Texas, I wonder what Caribbean island Ted Cruz will escape to",Manhattan,915
102956,NY,2021,3,Does this mean there isn’t another one coming? https://t.co/BHosd1CZj1,Brooklyn,633
121774,NY,2021,4,This didn’t age well! The Washington Post is a joke https://t.co/ru12ORC4dv,Manhattan,13275
137576,NY,2021,4,"日本のメディア、これちゃんと報道した方がいいんじゃ💦：

下記ファイザーCEOのツイート。菅首相との電話会談後には、「ディスカッションした」とツイートしただけだった。かたや、EUについては、「今年中に一億本を追加供給する合意ができた」と明記してる。

ぜーんぜん日本と扱いが違うんだが💦😓 https://t.co/nMOlz5tTvp",Manhattan,4394
119205,NY,2021,4,I am once again asking you to realize that it is a catastrophic outrage that our leaders won’t even consider a paid lockdown https://t.co/DMFqGWH9if,Brooklyn,2326
141648,NY,2021,4,"I’d say this hasn’t aged well, but it already began as some of the dumbest fuckin’ shit anyone ever said ever. Ever. #TheDumbest https://t.co/NBBxvZrsWO",Manhattan,1851
136111,NY,2021,4,Maybe the worst news outlet in America right now re vaccine stuff https://t.co/IISXxYRvpl,Brooklyn,1827
173285,NY,2021,5,"Now The NY Times says “Immunity to the coronavirus lasts at least a year, possibly a lifetime”

“Experts” were critical of me last year when I told them that people who already had Covid shouldn’t be subject to restrictions or masking

I have those receipts &amp; they’re not pretty https://t.co/KuPw0kfp9j",Manhattan,1359
164915,NY,2021,5,"Funny. Now I identify as “morally, ethically and intellectually superior to unvaccinated dicks who go maskless and ‘identify as vaccinated.’” https://t.co/6SHlDAsEXL",Manhattan,1123
164902,NY,2021,5,Oh Jesus. Here we go. https://t.co/6SHlDAsEXL,Manhattan,939
165084,NY,2021,5,EVERYONE #NYC le da la bienvenida a TODOS los que quieran darse la vacuna contra el #COVID19 https://t.co/mLvuyx1nyY,Manhattan,918
172423,NY,2021,5,"There’s no credible argument that the US was better off following Fauci than we would have been following Kulldorff. There aren’t two sides to this debate anymore

We diminished the lives of millions of kids, widened the wealth gap, &amp; caused untold future harm. All for no reason https://t.co/OsESaQvX77",Manhattan,397
177838,NY,2021,6,"Finally got my COVID-19 Vaccination Passport, and I feel sexy. #nyc #access #GetVaccinated #ProveIt",Manhattan,2348
196125,NY,2021,6,"I had special day today - met @antonioguterres, @UN Secretary-General. He recognizes importance of youth in world of global governance&amp; is an exemplary leader, even more so during #COVID19 pandemic. It’s been an honour 2 listen 2 him &amp; share w/him (also in #Spanish). #UNYouth2030 https://t.co/1gNjeQWM5F",Manhattan,637
176605,NY,2021,6,"El COVID-19 me ha quitado a una extraordinaria persona, mi amigo en la niñez y adolescencia, con quien compartí tantas aventuras.
Ferchy Kushner QEPD y QDDG
No puedo dejar de llorarte, un beso y un abrazo hasta el cielo hermano querido.
🙏🏻 https://t.co/DKMxrchHSA",Manhattan,389
189452,NY,2021,6,"Eric Adams surrogate @JumaaneWilliams frequently uses the phrase ""people of MORE color"" to exclude Asians.

Today, Adams implied that Yang is not a person of color at all, and Williams said he is ""singularly most concerned with Andrew Yang for mayor."" https://t.co/13E4lCo7La",Brooklyn,348
189173,NY,2021,6,“I’m not going to take meds for a leg that isn’t broken” is quite possible the stupidest thing I have ever read. What a dumbass. https://t.co/6yEhhW1F4F,Brooklyn,333
201831,NY,2021,7,it’s amazing that some people continue to insist that the low vaccination rate in red states isn’t driven by politics https://t.co/ghLshQp3GK,Manhattan,2089
